City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
359,undurkhaan,47.3194,110.6556,-26.56,97,68,2.18,MN,1702413301
360,fale old settlement,-9.3852,-171.2468,28.33,78,100,4.75,TK,1702413301
361,afaahiti,-17.75,-149.2833,28.93,84,92,9.39,PF,1702413302
362,saipan,15.1355,145.701,26.39,78,40,5.66,MP,1702413302
363,san agustin de valle fertil,-30.6335,-67.4682,34.65,27,0,7.54,AR,1702413302
364,qobustan,40.0824,49.412,9.83,82,100,7.6,AZ,1702413302
365,mitu,1.1983,-70.1733,29.35,71,71,1.01,CO,1702413302
366,hun,29.1268,15.9477,15.87,34,0,2.57,LY,1702413303
367,nema,57.5067,50.5011,-16.92,77,100,6.31,RU,1702413303
368,saldanha,-33.0117,17.9442,15.03,69,0,12.09,ZA,1702413303
369,trindade,-16.6494,-49.4889,28.86,51,46,1.95,BR,1702413303
370,union,40.6334,-74.2663,7.73,51,0,3.6,US,1702413304
371,chake chake,-5.2459,39.7666,25.69,84,35,2.09,TZ,1702413304
372,shenkursk,62.1091,42.896,-9.05,91,100,4.25,RU,1702413304
373,bani walid,31.7566,13.9942,16.92,42,0,1.88,LY,1702413304
374,aasiaat,68.7098,-52.8699,-8.84,84,100,0.86,GL,1702413304
375,santa ana de yacuma,-13.75,-65.4333,26.97,94,75,0.0,BO,1702413305
376,hamilton,39.1834,-84.5333,11.35,46,0,5.14,US,1702413182
377,petrosino,37.7077,12.4999,16.03,81,4,2.57,IT,1702413305
378,gadzhiyevo,69.2551,33.3362,-17.69,100,80,4.47,RU,1702413305
379,rice lake,45.5061,-91.7382,-1.82,52,0,6.17,US,1702413305
380,kesabpur,22.9167,89.2167,16.83,65,0,1.8,BD,1702413305
381,san antonio oeste,-40.7319,-64.9477,22.13,42,1,9.18,AR,1702413031
382,ahuacatlan,21.05,-104.4833,26.67,33,63,0.99,MX,1702413306
383,minas de marcona,-15.2119,-75.1103,20.16,62,29,5.69,PE,1702413306
384,mili,6.0815,171.735,27.2,84,100,5.71,MH,1702413306
385,almeirim,-1.5233,-52.5817,31.28,49,70,1.69,BR,1702413306
386,sirte,31.2089,16.5887,18.54,44,0,4.44,LY,1702413307
387,la mure,44.9026,5.7866,8.53,98,100,1.19,FR,1702413307
388,nchelenge,-9.3451,28.734,21.32,86,83,0.86,ZM,1702413307
389,veraval,20.9,70.3667,21.56,39,63,3.19,IN,1702413307
390,kerch,45.3583,36.4758,8.09,90,100,6.71,UA,1702413307
391,san rafael,-34.6177,-68.3301,29.77,23,0,6.82,AR,1702413307
392,kailua-kona,19.6406,-155.9956,27.93,74,40,2.57,US,1702413308
393,leava,-14.3,-178.1667,27.29,67,100,4.08,WF,1702413308
394,holualoa,19.6228,-155.9522,25.86,72,40,2.57,US,1702413308
395,andovoranto,-18.95,49.1,24.72,88,88,2.14,MG,1702413308
396,flying fish cove,-10.4217,105.6791,25.82,88,100,3.6,CX,1702413309
397,kittila,67.6647,24.8936,-10.92,92,100,2.57,FI,1702413309
398,whakatane,-37.9585,176.9854,16.4,70,62,2.24,NZ,1702413309
399,tuchola,53.5879,17.8591,2.12,99,100,1.4,PL,1702413309
400,mount pearl,47.5166,-52.7813,2.75,82,40,12.86,CA,1702413309
401,luderitz,-26.6481,15.1594,18.49,61,0,10.51,NA,1702413309
402,pariaman,-0.619,100.12,24.03,87,100,1.68,ID,1702413242
403,pago pago,-14.2781,-170.7025,27.55,100,100,2.57,AS,1702413310
404,laojunmiao,39.8333,97.7333,-5.04,45,100,0.93,CN,1702413310
405,greymouth,-42.4667,171.2,13.89,68,95,0.98,NZ,1702413310
406,malango,-2.9627,119.9001,20.65,97,100,0.45,ID,1702413310
407,pangoa,-12.1167,-73.0,27.01,82,96,0.99,PE,1702413310
408,kununurra,-15.7667,128.7333,26.99,83,90,2.57,AU,1702413311
409,lobujya,27.95,86.8167,-18.5,88,40,2.18,NP,1702413311
410,garissa,-0.4536,39.6401,28.32,68,99,5.72,KE,1702413311
411,bargaal,11.2864,51.0773,24.06,66,51,4.01,SO,1702413311
412,aldama,22.9167,-98.0667,19.65,70,100,0.99,MX,1702413311
413,berlin,52.5244,13.4105,6.29,92,100,3.13,DE,1702413297
414,yerofey pavlovich,53.9667,121.9667,-33.23,96,10,1.41,RU,1702413312
415,bafoulabe,13.8065,-10.8321,28.24,13,3,2.22,ML,1702413312
416,palikir - national government center,6.9248,158.1611,27.99,82,38,8.97,FM,1702413313
417,manta,-0.95,-80.7333,28.88,83,75,4.92,EC,1702413313
418,nemuro,43.3236,145.575,-0.55,63,39,10.88,JP,1702413313
419,luwuk,-0.9516,122.7875,26.08,80,97,1.56,ID,1702413313
420,kalmunai,7.4167,81.8167,25.48,83,100,3.77,LK,1702413313
421,masterton,-40.9597,175.6575,14.71,59,18,4.45,NZ,1702413314
422,dhidhdhoo,6.8833,73.1,26.78,76,100,0.65,MV,1702413314
423,prado,-17.3411,-39.2208,25.86,81,97,6.19,BR,1702413239
424,revuca,48.6835,20.1173,0.49,97,77,0.23,SK,1702413314
425,saint-philippe,-21.3585,55.7679,23.77,87,41,4.11,RE,1702413314
426,uhersky brod,49.0251,17.6472,6.33,99,100,1.24,CZ,1702413099
427,kourou,5.1552,-52.6478,27.03,79,74,3.57,GF,1702413315
428,montmagny,48.9734,2.3469,11.36,83,75,5.14,FR,1702413315
429,yahyali,38.1023,35.357,5.26,87,89,1.21,TR,1702413315
430,brunico,46.7958,11.9364,3.95,92,98,0.73,IT,1702413315
431,la tuque,47.4334,-72.7824,-3.86,86,100,3.6,CA,1702413316
432,diamantino,-14.4086,-56.4461,33.16,43,84,2.75,BR,1702413193
433,jutai,-5.1833,-68.9,28.2,84,97,0.46,BR,1702413316
434,morrope,-6.5417,-80.0111,26.06,58,32,7.89,PE,1702413316
435,rampur,28.8167,79.0333,12.61,40,0,2.37,IN,1702413316
436,northam,51.0333,-4.2167,11.48,94,54,3.9,GB,1702413317
437,kirakira,-10.4544,161.9205,27.13,84,85,2.39,SB,1702413317
438,moyynkum,44.2914,72.9469,-21.27,93,28,2.49,KZ,1702413317
439,tonala,20.6167,-103.2333,20.51,40,75,3.6,MX,1702413252
440,eraan,9.0629,117.7016,25.29,89,9,1.82,PH,1702413172
441,miyako,39.6367,141.9525,1.41,73,4,3.66,JP,1702413318
442,samfya,-11.3649,29.5565,19.69,91,94,2.04,ZM,1702413318
443,tokar,18.4254,37.729,26.81,71,0,3.71,SD,1702413318
444,wadi,17.0667,76.9833,19.34,63,5,2.62,IN,1702413318
445,isabela,6.7085,121.9711,25.58,82,27,0.97,PH,1702413319
446,kawambwa,-9.7915,29.0791,17.01,95,86,0.8,ZM,1702413319
447,kampung sungai ara,5.327,100.2735,24.95,94,20,0.0,MY,1702413319
448,novyy urengoy,66.0833,76.6333,-20.36,97,100,4.5,RU,1702413319
449,mundybash,53.211,87.2983,-28.45,100,88,0.52,RU,1702413319
450,alesund,62.4723,6.1549,1.16,74,0,6.69,NO,1702413319
451,chocen,50.0016,16.223,6.49,86,100,0.45,CZ,1702413319
452,beloyarskiy,63.7119,66.6722,-16.11,79,100,4.47,RU,1702413320
453,fort bragg,35.139,-79.006,12.12,38,0,1.79,US,1702413320
454,kulhudhuffushi,6.6221,73.07,26.82,73,60,0.26,MV,1702413320
455,sarai naurang,32.8259,70.7814,13.1,32,3,1.12,PK,1702413320
456,bratsk,56.1325,101.6142,-35.73,95,95,2.17,RU,1702413320
457,posto fiscal rolim de moura,-13.0833,-62.2667,32.42,50,98,0.94,BR,1702413321
458,kayangel,8.0823,134.7173,28.59,76,83,8.68,PW,1702413321
459,puerto aysen,-45.4,-72.7,10.94,85,100,2.47,CL,1702413321
460,wuhan,30.5833,114.2667,7.05,77,100,3.91,CN,1702413123
461,jolo,6.05,121.0167,25.13,88,48,0.38,PH,1702413321
462,tobelo,1.7284,128.0095,26.74,84,100,3.01,ID,1702413321
463,jwaneng,-24.6004,24.7303,24.88,23,0,2.68,BW,1702413322
464,ataq,14.5377,46.8319,15.3,74,55,1.96,YE,1702413322
465,sisimiut,66.9395,-53.6735,-7.41,90,100,5.29,GL,1702413322
466,kukmor,56.1855,50.8944,-17.47,82,100,7.05,RU,1702413322
467,yarmouth,41.7057,-70.2286,6.0,63,0,7.2,US,1702413322
468,bayanhongor,46.7167,100.1167,-15.3,97,100,0.69,MN,1702413322
469,ergli,56.8975,25.6367,-1.64,98,100,2.15,LV,1702413323
470,pastavy,55.1168,26.8326,0.18,99,100,2.39,BY,1702413323
471,susuman,62.7833,148.1667,-29.88,98,81,1.46,RU,1702413323
472,chopda,21.25,75.3,21.27,53,100,2.54,IN,1702413323
473,tosontsengel,48.7567,98.2839,-22.64,98,100,1.0,MN,1702413323
474,brenham,30.1669,-96.3977,21.06,50,40,3.6,US,1702413324
475,lihue,21.9789,-159.3672,25.58,84,100,2.57,US,1702413324
476,antalaha,-14.9003,50.2788,23.97,89,79,2.44,MG,1702413324
477,fang,19.9169,99.2145,19.27,98,8,0.09,TH,1702413324
478,ust-tsilma,65.441,52.1498,-12.88,92,100,3.09,RU,1702413324
479,mahilyow,53.9139,30.3364,-0.68,98,100,5.18,BY,1702413324
480,saint augustine,29.8947,-81.3145,18.05,76,40,6.69,US,1702413325
481,nueva guinea,11.6876,-84.4562,25.66,91,23,6.35,NI,1702413325
482,newport,51.5877,-2.9984,9.32,87,71,3.2,GB,1702413325
483,huarmey,-10.0681,-78.1522,23.38,74,99,5.53,PE,1702413325
484,villa nueva,14.5269,-90.5875,23.01,56,40,10.29,GT,1702413325
485,'ain el melh,34.8415,4.1638,15.73,27,99,2.64,DZ,1702413325
486,labuan,5.2767,115.2417,26.2,94,20,0.0,MY,1702413326
487,quincy,42.2529,-71.0023,6.76,49,20,4.63,US,1702413049
488,buka,40.8108,69.1986,-19.7,95,6,1.28,UZ,1702413326
489,magadan,59.5667,150.8,-9.31,87,100,3.8,RU,1702413326
490,mach,29.8637,67.3298,12.15,31,8,3.43,PK,1702413326
491,goz beida,13.95,20.55,21.23,23,99,4.04,TD,1702413327
492,nasiriyah,31.0521,46.261,21.4,33,98,4.95,IQ,1702413327
493,zuwarah,32.9312,12.082,17.96,46,41,6.45,LY,1702413327
494,la sarre,48.8002,-79.1996,-5.97,79,89,5.68,CA,1702413327
495,tlahualilo de zaragoza,26.1167,-103.45,21.41,37,51,5.35,MX,1702413327
496,kerrville,30.0474,-99.1403,18.64,61,100,7.2,US,1702413060
497,shibetsu,43.659,145.132,-2.26,65,23,8.28,JP,1702413328
498,bel ombre,-4.6167,55.4167,26.91,83,75,3.09,SC,1702413328
499,zhoushan,30.0108,122.2047,10.54,74,100,2.48,CN,1702413328
500,vila franca do campo,37.7167,-25.4333,15.23,76,8,4.69,PT,1702413328
501,daru,-9.0763,143.2092,25.92,90,90,4.09,PG,1702413328
502,prainha,-1.8,-53.48,31.72,48,93,1.23,BR,1702413328
503,villa angela,-27.5738,-60.7153,33.56,48,43,5.79,AR,1702413329
504,kimberley,-28.7323,24.7623,22.83,21,0,4.12,ZA,1702413102
505,aldan,58.6031,125.3894,-32.97,97,100,2.54,RU,1702413329
506,isangel,-19.55,169.2667,26.06,73,40,2.57,VU,1702413329
507,beruniy,41.6911,60.7525,-18.02,55,0,6.17,UZ,1702413329
508,caburan,5.9181,125.6411,26.02,83,79,4.63,PH,1702413329
509,qamdo,31.1667,97.2333,-10.54,61,11,3.37,CN,1702413330
510,new plymouth,-39.0667,174.0833,12.95,64,88,9.79,NZ,1702413330
511,colchester,51.8892,0.9042,8.51,93,97,6.37,GB,1702413330
512,tarawa,1.419,172.984,29.05,84,75,1.03,KI,1702413330
513,queenstown,-31.8976,26.8753,12.08,85,100,3.84,ZA,1702413330
514,port lincoln,-34.7333,135.8667,17.62,73,28,7.19,AU,1702413330
515,kirensk,57.7853,108.1119,-30.85,98,100,1.31,RU,1702413331
516,nuku'alofa,-21.1333,-175.2,26.19,83,20,3.6,TO,1702413331
517,quatre cocos,-20.2078,57.7625,25.05,83,65,2.23,MU,1702413331
518,yantzaza,-3.8278,-78.7594,29.23,91,94,1.13,EC,1702413331
519,san luis de la loma,17.2706,-100.8939,29.86,59,42,3.19,MX,1702413331
520,mstsislaw,54.0192,31.7257,0.08,97,100,5.82,BY,1702413332
521,richards bay,-28.783,32.0377,21.83,81,57,3.93,ZA,1702413332
522,chipping norton,-33.9,150.95,23.95,87,42,0.89,AU,1702413332
523,live oak,36.9836,-121.9805,19.27,67,0,0.45,US,1702413332
524,carloforte,39.145,8.3058,16.74,87,38,1.69,IT,1702413332
525,betio village,1.358,172.9211,29.02,78,99,4.65,KI,1702413333
526,altay,47.8667,88.1167,-19.58,90,99,0.85,CN,1702413333
527,argo,37.6333,22.7333,10.99,81,76,1.13,GR,1702413333
528,proletariy,58.4342,31.7046,-0.49,94,100,4.44,RU,1702413334
529,bukene,-4.2333,32.8833,19.78,92,100,1.05,TZ,1702413334
530,rulenge,-2.7175,30.6325,17.11,95,100,0.53,TZ,1702413334
531,willemstad,12.1084,-68.9335,29.95,70,40,6.69,CW,1702413334
532,qandala,11.472,49.8728,24.1,71,73,1.8,SO,1702413335
533,mammoth lakes,37.6485,-118.9721,5.7,37,0,6.17,US,1702413131
534,kasongo-lunda,-6.4667,16.8167,20.66,99,87,0.51,CD,1702413335
535,revda,56.801,59.9303,-22.74,87,100,1.54,RU,1702413335
536,coruripe,-10.1256,-36.1756,26.13,77,6,4.43,BR,1702413335
537,tocopilla,-22.092,-70.1979,22.23,64,80,4.61,CL,1702413335
538,al muwayh,22.4333,41.7583,18.81,72,8,6.9,SA,1702413336
539,hantsavichy,52.758,26.43,0.35,100,100,1.29,BY,1702413336
540,bansud,12.865,121.4564,24.88,89,25,2.06,PH,1702413336
541,burabay,53.0838,70.3138,-29.66,93,37,1.49,KZ,1702413336
542,buncrana,55.1333,-7.45,7.87,90,100,4.92,IE,1702413336
543,korla,41.7597,86.1469,-2.02,26,96,8.23,CN,1702413336
544,upanema,-5.6419,-37.2578,30.75,51,31,8.17,BR,1702413337
545,nabire,-3.3667,135.4833,24.86,91,94,1.28,ID,1702413337
546,ladario,-19.0047,-57.6017,37.05,46,20,3.09,BR,1702413110
547,bamboo flat,11.7,92.7167,26.54,80,100,2.9,IN,1702413337
548,bangassou,4.7413,22.8184,21.62,56,77,1.22,CF,1702413337
549,nanning,22.8167,108.3167,17.25,71,97,1.78,CN,1702413281
550,waounde,15.2637,-12.8682,28.77,13,2,3.39,SN,1702413337
551,karpinsk,59.7654,60.0085,-18.25,83,100,2.71,RU,1702413338
552,monjas,14.5,-89.8667,22.41,67,44,4.43,GT,1702413338
553,orapa,-21.2833,25.3667,29.27,41,99,2.97,BW,1702413338
554,teshi old town,5.5836,-0.1072,28.31,83,20,1.54,GH,1702413338
555,iranshahr,27.2025,60.6848,16.19,20,0,3.09,IR,1702413338
556,shambu,9.5667,37.1,11.51,65,30,0.83,ET,1702413338
557,prestatyn,53.3375,-3.4078,8.84,97,100,3.42,GB,1702413242
558,cacimba de dentro,-6.6417,-35.79,25.23,59,2,6.99,BR,1702413339
559,ishikawa,26.4233,127.8214,21.18,72,100,4.12,JP,1702413339
560,beihai,21.4833,109.1,21.19,82,100,3.64,CN,1702413113
561,mutuali,-14.8706,37.0044,27.46,50,100,0.85,MZ,1702413339
